,pol_filtered,pol
5287,4943.663,3607.556
5288,4711.893,5531.89
5289,5482.188,3082.564
5290,3403.941,5551.76
5291,4234.289,16894.52
5292,1369.379,3484.699
5293,2748.651,7272.415
5294,5442.886,5191.933
5295,5637.547,2279.878
5296,10025.22,4182.815
5297,2632.146,6491.94
5298,3354.141,4467.873
5299,5142.566,2976.37
5300,3248.816,9017.819
5301,4296.6,12585.58
5302,7424.125,1255.001
5303,6777.038,9610.218
5304,5981.823,3979.297
5305,5127.907,4801.756
5306,1894.616,12585.58
5307,2059.607,4861.159
5308,3959.917,2861.929
5309,8688.763,12585.58
5310,6650.654,6502.726
5311,4234.861,8959.895
5312,3964.02,7318.57
5313,5149.007,3281.418
5314,2583.367,6258.674
5315,3527.407,2672.263
5316,2938.965,3427.468
5317,5932.434,12448.08
5318,14490.61,2667.959
5319,2640.357,4082.085
5320,4876.623,4578.304
5321,7682.544,3628.086
5322,2917.405,2892.826
5323,6182.091,2881.643
5324,2016.062,3586.311
5325,4192.572,3894.162
5326,5669.443,14604.07
5327,3607.31,4377.175
5328,3964.88,11118.57
5329,4179.423,8265.327
5330,3467.799,3397.354
5331,2151.899,8828.611
5332,6874.521,3799.783
5333,3777.879,5521.512
5334,3103.808,2417.022
5335,2383.694,3771.013
5336,3854.074,2946.4
5337,4053.058,5128.351
5338,5086.857,4653.847
5339,2306.106,4804.635
5340,2785.178,3639.218
5341,2176.097,4488.741
5342,4731.633,12585.58
5343,13351.52,21246.69
5344,2588.745,5015.887
5345,3165.069,11771.14
5346,5285.105,6065.941
5347,2675.615,16945.86
5348,9679.84,3643.375
5349,36871.74,11052.25
5350,3902.652,5252.883
5351,3136.879,5089.904
5352,3600.909,5679.233
5353,4144.758,3054.208
5354,4180.776,2609.2
5355,6853.201,2839.643
5356,5259.942,1525.789
5357,3389.933,9729.125
5358,5706.063,3590.739
5359,3224.283,6209.062
5360,2979.996,6006.707
5361,2364.768,4196.6
5362,14215.46,5037.076
5363,4547.464,3905.175
5364,1212.106,6147.603
5365,8854.485,6075.115
5366,2416.979,4363.636
5367,18374.22,10415.17
5368,8201.653,5975.756
5369,4448.251,3268.707
5370,2186.995,3245.322
5371,10016.29,3171.608
5372,3129.01,2413.544
5373,3243.065,2929.46
5374,11328.78,2655.625
5375,3601.532,2693.084
5376,2969.753,4650.018
5377,4906.726,4982.627
5378,6287.85,9592.092
5379,2806.29,5879.076
5380,3927.89,6553.481
5381,8280.889,12585.58
5382,3164.108,3676.369
5383,4528.946,3013.53
5384,7262.203,12585.58
5385,4035.985,6300.121
5386,3765.303,2866.387
5387,7752.918,4598.507
5388,4828.961,3411.107
5389,2379.367,6710.17
5390,3560.236,18012.95
5391,3246.196,4072.966
5392,5915.317,3946.235
5393,3977.653,5098.355
5394,4019.298,3634.569
5395,3838.666,77601.27
5396,4386.123,2302.559
5397,1934.433,4705.651
5398,3222.49,5798.2
5399,6281.674,11146.56
5400,4810.613,13756.41
5401,4931.043,2019.947
5402,3331.439,19057.48
5403,5655.695,2838.607
5404,1370.492,3769.813
5405,3349.219,2295.613
5406,6684.627,2629.702
5407,3556.801,7681.905
5408,13309.5,12585.58
5409,2360.054,3409.876
5410,2976.609,28584.7
5411,3278.332,2498.763
5412,4326.965,3443.646
5413,8021.392,4621.649
5414,2546.354,3022.949
5415,5160.584,1190.915
5416,3118.912,7822.408
5417,2057.721,6635.297
5418,1882.521,6697.289
5419,1912.781,12585.58
5420,4896.122,4095.991
5421,1247.071,4106.796
5422,2987.26,1021.374
5423,5611.194,5704.154
5424,3060.913,9993.468
5425,5427.448,4196.897
5426,12585.58,2635.611
5427,1586.585,2266.076
5428,4920.849,9077.751
5429,2714.033,7970.554
5430,1189.989,6844.38
5431,3180.316,2691.161
5432,5690.644,5581.456
5433,2530.683,4181.711
5434,3291.999,7549.415
5435,3381.633,8794.583
5436,5442.83,4048.614
5437,2146.107,7918.597
5438,7365.77,4235.087
5439,4030.027,3861.689
5440,3739.894,4961.465
5441,6416.307,2592.454
5442,2235.44,4348.346
5443,3264.416,3620.574
5444,4431.464,5890.376
5445,3262.059,5452.708
5446,9595.84,30484.59
5447,3121.859,6244.583
5448,3568.899,4945.708
5449,3949.54,4625.902
5450,12585.58,5682.043
5451,7016.988,13773.95
5452,2561.365,3854.287
5453,5259.668,2175.816
5454,4875.786,5177.46
5455,2874.214,2113.456
5456,3868.613,3766.535
5457,5448.686,6720.837
5458,6597.218,4413.958
5459,5046.971,3517.965
5460,3489.8,12585.58
5461,3455.515,3019.919
5462,5402.597,3309.716
5463,3879.063,6541.971
5464,3659.146,6177.486
5465,7128.661,5999.988
5466,8823.341,5707.302
5467,4505.559,9446.617
5468,3823.655,2285.385
5469,9045.209,4451.129
5470,10610.09,3570.728
5471,3176.774,4877.252
5472,3134.097,7098.112
5473,4394.702,8125.107
5474,12593.49,6671.996
5475,8201.132,4764.907
5476,2002.609,4135.26
5477,5255.954,5401.327
5478,3981.517,3687.421
5479,8006.003,6089.892
5480,9384.877,4210.569
5481,3051.674,7846.426
5482,2610.138,5712.369
5483,2525.176,5190.434
5484,5393.987,3612.685
5485,2210.125,2365.947
5486,2945.556,3532.648
5487,6956.774,5987.578
5488,3935.958,3821.806
5489,12585.58,10629.9
5490,2153.855,11582.25
5491,3324.22,3911.054
5492,12585.58,2621.633
5493,6409.969,2882.682
5494,5596.005,3832.682
5495,4996.826,6419.376
5496,9303.631,3186.315
5497,2045.496,5773.391
5498,5226.965,4821.729
5499,11220.95,8525.041
5500,4211.842,3416.594
5501,2413.621,5165.291
5502,9651.379,3263.49
5503,11227.59,3852.394
5504,5611.928,11286.66
5505,2585.693,7298.073
5506,4517.35,7223.057
5507,2174.839,3730.81
5508,4180.385,4219.357
5509,4207.749,8173.666
5510,5386.843,3856.406
5511,2445.869,11021.87
5512,4807.683,3454.253
5513,8852.681,12865.46
5514,9035.635,1581.279
5515,3766.424,7285.065
5516,4000.217,3243.174
5517,6143.574,5992.677
5518,3464.918,4480.151
5519,3528.771,2562.112
5520,6434.444,1702.073
5521,2674.997,4049.605
5522,2857.792,5687.439
5523,2054.337,6080.819
5524,3066.531,4552.043
5525,3102.512,4329.506
5526,3865.098,1708.558
5527,12973.49,4903.549
5528,3415.835,3787.673
5529,1643.419,5047.808
5530,4925.411,3567.766
5531,3205.346,8828.611
5532,7446.877,4941.903
5533,2693.707,9134.763
5534,4574.802,4175.726
5535,7258.492,3910.525
5536,2641.257,3390.93
5537,2671.932,35638.7
5538,4753.419,4036.046
5539,4928.78,6510.004
5540,4204.732,2300.827
5541,1949.908,2253.584
5542,12585.58,2854.442
5543,4468.571,4683.162
5544,4345.913,10163.6
5545,2491.947,16430.85
5546,4812.541,7184.672
5547,12585.58,10625.69
5548,9413.849,2510.301
5549,2516.794,4107.496
5550,4939.758,5329.37
5551,4957.006,6931.045
5552,4381.846,2658.164
5553,5482.335,1807.902
5554,16444.56,2974.151
5555,12585.58,2089.074
5556,2958.236,7512.189
5557,3679.157,5676.592
5558,3426.552,4417.427
5559,3358.815,2697.265
5560,2915.871,2272.177
5561,3917.933,7653.937
5562,3643.52,5468.122
5563,3433.658,4407.61
5564,5355.366,4720.667
5565,9146.734,4338.362
5566,3941.613,4093.249
5567,4799.738,2745.694
5568,3586.533,11132.36
5569,12833.4,18336.74
5570,1380.11,11078.71
5571,2545.248,7915.899
5572,19444.48,6846.47
5573,3703.871,3689.054
5574,5950.955,5435.231
5575,2795.21,12585.58
5576,4074.808,3914.262
5577,3202.943,5100.562
5578,4917.133,5656.258
5579,7545.964,3278.616
5580,2358.576,5184.019
5581,4759.596,2925.899
5582,9035.745,3821.951
5583,1483.176,2726.052
5584,2789.489,9372.926
5585,3123.366,8886.965
5586,3312.317,9354.263
5587,6809.91,3945.025
5588,4246.261,3772.535
5589,1850.053,9857.873
5590,2821.839,9965.963
5591,3227.694,12585.58
5592,5412.505,11166.97
5593,4098.818,5056.394
5594,3217.114,3907.262
5595,4900.766,6593.606
5596,4476.313,4751.085
5597,2568.74,3614.416
5598,2870.973,9582.199
5599,2450.753,5189.208
5600,2995.18,3086.14
5601,4597.921,3669.447
5602,8828.611,4155.001
5603,2670.337,4336.76
5604,5434.93,5905.076
5605,3514.679,11222.6
5606,3428.069,4121.538
5607,1754.578,4818.613
5608,4267.576,4428.711
5609,3093.315,4745.17
5610,6297.683,4711.673
5611,4120.352,4374.8
5612,4542.492,9049.974
5613,3878.58,8460.165
5614,2188.248,6417.684
5615,5239.713,3304.886
5616,2415.605,2760.43
5617,2970.786,12068.24
5618,5436.412,7645.316
5619,3520.087,5244.485
5620,5220.471,6103.321
5621,13651.78,3995.329
5622,3329.48,3504.767
5623,2483.353,33437.32
5624,4471.71,2922.906
5625,4327.609,4634.184
5626,3463.336,4327.581
5627,3216.265,14452.28
5628,4464.982,6575.629
5629,10554.01,5195.331
5630,3360.426,12137.48
5631,3445.726,6541.927
5632,4141.087,12585.58
5633,3545.074,6807.367
5634,4429.949,5279.765
5635,3574.631,2782.116
5636,3778.901,3367.452
5637,4381.75,3248.549
5638,2933.968,23976.47
5639,7086.202,31139.38
5640,5361.646,5350.759
5641,2773.031,6286.835
5642,3205.807,4709.966
5643,2293.107,1745.315
5644,14083.65,2778.744
5645,3188.186,6748.378
5646,6375.046,4952.97
5647,5009.084,7152.12
5648,1871.888,6274.923
5649,4383.716,6695.864
5650,37114.64,6859.675
5651,3312.474,15289.29
5652,3419.689,5502.408
5653,3330.899,2664.704
5654,7054.141,1951.081
5655,11664.98,3884.616
5656,4746.024,6786.693
5657,4351.696,4922.119
5658,3127.038,3217.847
5659,6276.254,4219.486
5660,6178.822,3370.989
5661,5554.178,3929.736
5662,1851.966,6170.054
5663,2725.524,5513.164
5664,4917.856,5926.635
5665,8861.933,2593.486
5666,2559.623,7566.266
5667,1901.737,7581.395
5668,3343.685,1902.457
5669,1346.385,5986.611
5670,8381.188,3762.539
5671,4930.419,8052.385
5672,2850.801,9277.678
5673,7112.618,4515.944
5674,4077.193,12585.58
5675,4068.806,1562.016
5676,3449.993,8828.611
5677,3073.371,2208.707
5678,8453.32,5402.492
5679,3042.44,4789.277
5680,4530.757,5825.197
5681,2866.272,3104.221
5682,4511.254,7143.58
5683,1418.183,13405.36
5684,3333.959,12585.58
5685,8507.391,3547.458
5686,2700.962,3827.747
5687,8963.825,5226.196
5688,3474.322,8104.773
5689,6811.141,2348.84
5690,6029.073,4158.482
5691,3551.564,3145.178
5692,7016.045,3650.128
5693,2056.831,4728.175
5694,5233.007,3037.578
5695,3901.524,2302.596
5696,7252.434,2923.428
5697,2596.836,2543.621
5698,3268.391,3236.648
5699,12585.58,5003.807
5700,14428.19,6140.86
5701,2633.848,5633.629
5702,5103.138,3160.64
5703,29931.06,4088.92
5704,6551.12,9350.383
5705,2707.216,2372.365
5706,7053.42,89001.34
5707,6204.399,5636.725
5708,3748.57,5586.14
5709,3205.894,18802.65
5710,2485.533,3104.086
5711,2180.26,6280.549
5712,1951.068,5022.988
5713,5077.319,5824.038
5714,4311.583,4300.07
5715,2862.346,2880.33
5716,2479.326,4783.425
5717,2560.926,17278.61
5718,2301.953,3388.603
5719,2256.39,12585.58
5720,5813.305,2757.171
5721,3878.065,5425.957
5722,12833.01,7691.422
5723,3742.519,19710.79
5724,1047.973,6426.952
5725,3689.219,12383.06
5726,4649.776,7170.947
5727,7503.687,5247.304
5728,8075.288,4790.05
5729,2160.587,1917.558
5730,2947.338,5740.592
5731,3837.077,2291.89
5732,3605.435,4042.579
5733,2777.372,3085.666
5734,1856.956,2098.2
5735,4484.815,6151.776
5736,4471.317,2301.051
5737,5990.86,5803.064
5738,2417.374,2455.421
5739,3541.777,4734.124
5740,3225.05,10145.18
5741,3952.007,3272.879
5742,2699.18,4645.684
5743,2885.265,4878.724
5744,4968.939,4516.45
5745,5218.441,5253.636
5746,6470.635,4139.392
5747,7352.394,5241.35
5748,2310.433,8326.753
5749,3559.933,10202.42
5750,1818.504,12585.58
5751,2154.399,21212.08
5752,3748.937,8554.941
5753,3325.362,7034.071
5754,6482.849,3390.522
5755,3049.793,6499.635
5756,4675.723,2748.313
5757,3256.414,2510.537
5758,5637.952,4412.473
5759,2424.078,5625.097
5760,4713.303,5796.846
5761,6470.082,2569.608
5762,5509.627,7831.942
5763,3742.916,6058.165
5764,7823.55,7263.222
5765,3255.97,6982.526
5766,6611.254,3491.582
5767,2957.679,11881.05
5768,2955.523,6427.164
5769,3772.349,5438.019
5770,13349.04,9922.359
5771,3458.969,2575.831
5772,2879.26,5455.319
5773,19875.61,3738.684
5774,4344.986,5780.885
5775,3481.711,3545.971
5776,3308.924,5069.473
5777,2499.071,9815.771
5778,3355.139,5487.372
5779,3149.475,3686.724
5780,12679.83,4771.006
5781,5203.79,3744.547
5782,12585.58,4019.155
5783,3978.154,6006.253
5784,5646.655,2516.693
5785,9727.847,31625.22
5786,4209.416,5338.991
5787,5900.891,3223.398
5788,4047.675,2953.629
5789,4303.875,2805.815
5790,12222.14,2349.579
5791,6968.323,3350.457
5792,2789.871,1525.656
5793,3870.623,7253.745
5794,1680.648,3664.106
5795,2979.764,5395.508
5796,3182.653,6465.351
5797,2958.986,4189.332
5798,4689.953,12585.58
5799,4450.613,3186.774
5800,14825.9,5738.482
5801,4516.009,2807.502
5802,1593.802,3470.83
5803,8823.154,3037.151
5804,5223.37,6830.928
5805,3032.308,7224.637
5806,4171.628,9919.104
5807,1881.109,3793.607
5808,2328.3,5999.226
5809,4079.877,3105.241
5810,6151.382,2777.463
5811,2973.168,8092.773
5812,6214.686,5266.529
5813,3867.368,6036.015
5814,4819.717,5350.848
5815,2963.848,4908.646
5816,6411.941,3915.427
5817,7960.731,7639.209
5818,3692.814,4020.246
5819,3568.089,5991.019
5820,1709.459,3857.42
5821,12585.58,6037.013
5822,3203.699,4573.106
5823,5300.106,4757.262
5824,3203.406,2898.666
5825,3781.783,2583.986
5826,1785.642,2083.928
5827,2678.701,3124.11
5828,4811.917,4971.675
5829,3547.34,3305.266
5830,4820.779,4784.768
5831,6900.283,5978.214
5832,3514.057,4617.685
5833,2472.103,5829.537
5834,2894.635,2391.985
5835,7945.38,4075.161
5836,2748.427,4834.531
5837,2717.816,4480.278
5838,3300.321,2215.916
5839,5422.236,3638.839
5840,5199.548,3738.948
5841,3175.092,1993.736
5842,2512.845,2345.684
5843,11383.18,3848.428
5844,3217.636,4162.532
5845,18674.48,3581.088
5846,6050.671,4711.389
5847,7131.917,4887.213
5848,2067.105,9770.657
5849,3359.368,12585.58
5850,4813.885,9722.105
5851,12585.58,4741.789
5852,3389.04,3469.622
5853,3931.048,5862.189
5854,7309.458,3965.908
5855,12585.58,5311.999
5856,2334.262,5421.733
5857,3282.863,4575.171
5858,2040.85,6473.902
5859,4217.049,25118.66
5860,3608.577,5651.033
5861,4756.917,3611.068
5862,2278.871,7014.634
5863,3014.848,12340.78
5864,3097.879,5033.629
5865,5025.08,5282.323
5866,7505.228,5254.39
5867,4595.944,4006.666
5868,6882.703,1818.126
5869,8951.659,5225.203
5870,3389.086,18803.66
5871,3971.24,16198.48
5872,4281.171,19013.86
5873,4012.744,5426.665
5874,11090.05,5177.503
5875,2374.369,7407.371
5876,2376.798,6351.48
5877,3825.96,4891.748
5878,2552.735,6982.342
5879,6721.284,3196.56
5880,2686.095,3468.124
5881,2902.028,4793.039
5882,4022.164,4602.083
5883,2516.673,7175.872
5884,5427.835,6468.648
5885,7832.843,3753.179
5886,2850.067,3958.866
5887,3395.825,8828.611
5888,7722.862,4045.35
5889,2479.741,2806.653
5890,4530.886,2891.942
5891,7279.514,2788.326
5892,2554.371,4992.085
5893,3445.534,3993.992
5894,2486.237,10032.65
5895,1953.487,5414.463
5896,2236.086,1515.579
5897,9096.193,7019.852
5898,3666.883,5000.835
5899,2428.611,3551.617
5900,2571.026,5277.64
5901,4925.643,3078.512
5902,6127.874,4731.017
5903,2930.789,5860.056
5904,4720.302,3529.637
5905,5374.02,6968.35
5906,12031.44,6608.025
5907,2518.18,2761.305
5908,8219.184,8036.841
5909,3994.396,4716.687
5910,1905.24,4901.557
5911,4024.51,7765.965
5912,3826.084,7017.239
5913,7306.064,1864.316
5914,3947.752,5746.815
5915,3901.563,3926.749
5916,3001.219,2666.543
5917,2060.318,2181.504
5918,11729.4,8754.383
5919,2260.793,6561.609
5920,3900.081,2202.044
5921,12585.58,4717.735
5922,7956.973,2100.064
5923,4743.228,13925.27
5924,5271.001,6038.15
5925,5008.842,2767.83
5926,4942.573,5327.602
5927,7288.888,6423.072
5928,6104.305,3560.818
5929,4041.869,9013.446
5930,3631.566,3400.324
5931,3828.091,10076.97
5932,4774.175,3848.819
5933,3680.786,3692.616
5934,4354.376,3298.88
5935,5921.322,8321.272
5936,3179.771,10149.35
5937,5746.386,5212.384
5938,5243.064,4175.989
5939,7577.384,3404.927
5940,12585.58,3492.597
5941,3783.785,5596.005
5942,4338.169,2434.857
5943,5057.3,4043.41
5944,8828.611,4831.824
5945,2441.696,3217.291
5946,5275.157,5396.976
5947,4523.278,6187.794
5948,6474.964,2607.839
5949,5676.736,1930.859
5950,3023.025,5613.294
5951,4900.463,4101.0
5952,8382.348,5281.193
5953,8531.104,15621.85
5954,2234.519,2336.179
5955,6106.298,2484.388
5956,3654.384,8654.025
5957,16668.74,3214.554
5958,3254.979,2126.153
5959,3461.153,25615.44
5960,3584.946,6968.898
5961,2161.331,21008.04
5962,9926.609,3369.264
5963,4037.625,6617.548
5964,4059.741,3115.645
5965,6731.708,5710.362
5966,2378.942,3835.155
5967,4014.111,8053.301
5968,1517.635,6551.544
5969,4405.218,3517.761
5970,4778.908,3553.243
5971,3815.277,2042.057
5972,5481.735,13666.8
5973,9186.043,2874.081
5974,26132.76,2885.095
5975,3297.469,5026.662
5976,2677.51,10252.69
5977,3983.135,5967.598
5978,2148.376,5991.036
5979,11226.02,7146.966
5980,5860.586,3753.533
5981,4530.349,7983.677
5982,3379.857,5761.882
5983,6827.266,4504.571
5984,6968.385,2901.737
5985,3362.791,2021.963
5986,4376.616,4889.505
5987,3162.119,9130.413
5988,3627.016,5922.106
5989,7344.763,4807.73
5990,2515.68,4950.421
5991,3831.502,12585.58
5992,3982.55,6563.581
5993,1077.555,5110.64
5994,2978.952,5745.542
5995,2463.807,4032.793
5996,2631.103,2570.746
5997,6050.605,4628.086
5998,2711.546,5197.633
5999,1237.348,3604.494
6000,4851.381,5318.846
6001,3963.638,5182.556
6002,3659.332,6104.55
6003,9098.333,3573.24
6004,2314.753,2195.333
6005,5983.958,3904.795
6006,3304.248,3222.272
6007,3251.658,5087.685
6008,3562.74,4380.924
6009,4415.612,6186.742
6010,2784.5,3435.734
6011,3615.611,3380.65
6012,1927.948,5163.733
6013,5119.23,5372.552
6014,3425.075,3654.02
6015,3435.379,5943.97
6016,863.7127,2482.893
6017,4751.088,7165.138
6018,5406.685,12585.58
6019,2460.799,3548.06
6020,9239.753,4567.545
6021,6120.522,2341.154
6022,13124.54,76306.97
6023,2136.371,9080.933
6024,12585.58,11880.5
6025,3958.285,4131.591
6026,2043.976,5028.096
6027,3017.879,4445.495
6028,5866.838,1847.771
6029,2836.85,3141.607
6030,1541.808,4743.489
6031,8497.887,11142.67
6032,3167.635,2086.976
6033,4095.4,4035.589
6034,6968.488,5460.834
6035,15588.66,3114.052
6036,6669.068,1888.163
6037,3978.508,4932.103
6038,1993.632,5058.89
6039,2300.52,5187.741
6040,4059.651,8439.592
6041,5624.373,9570.466
6042,3660.732,3838.468
6043,7578.479,5476.424
6044,5159.749,4645.124
6045,3202.617,7512.252
6046,3255.419,3690.357
6047,2886.495,4393.862
6048,6205.971,3037.696
6049,2978.704,6048.473
6050,3530.754,5374.273
6051,3159.127,12585.58
6052,2590.753,5403.26
6053,3201.858,11339.71
6054,3410.235,5791.8
6055,12585.58,3510.998
6056,2982.717,4741.934
6057,4054.473,3791.354
6058,3419.988,5643.576
6059,8511.759,8324.954
6060,5409.954,10416.09
6061,1727.306,3426.601
6062,3681.436,2448.362
6063,4140.258,10063.47
6064,2971.207,8828.611
6065,3581.043,19914.16
6066,1934.695,4723.363
6067,2925.473,4076.117
6068,8828.611,3247.54
6069,3290.689,4366.129
6070,3402.78,12585.58
6071,7335.343,6315.032
6072,12585.58,3227.538
6073,6445.88,27741.8
6074,5239.811,14345.3
6075,6597.068,3113.177
6076,4126.188,12585.58
6077,1666.557,6789.493
6078,6006.921,2489.972
6079,4418.541,1753.543
6080,4124.057,5676.613
6081,7188.341,2355.059
6082,3904.773,13441.63
6083,6231.352,5431.407
6084,2839.419,4945.443
6085,8718.617,5337.354
6086,3849.601,6164.604
6087,4295.715,2852.056
6088,3418.602,9494.197
6089,10058.75,9196.9
6090,3722.36,7714.623
6091,3540.271,1868.556
6092,844.845,8254.839
6093,3581.976,6478.38
6094,4411.254,12585.58
6095,3063.984,2779.606
6096,2330.523,2282.506
6097,2646.272,6464.555
6098,14820.33,2994.746
6099,2961.342,4311.59
6100,12585.58,6562.018
6101,2342.233,4274.457
6102,6604.072,2488.399
6103,9794.847,3365.7
6104,5041.161,2825.058
6105,9702.85,4546.106
6106,5951.263,9819.263
6107,8828.611,9505.58
6108,6798.99,5069.758
6109,1619.318,3272.565
6110,7226.958,3385.65
6111,7073.291,3376.28
6112,1651.16,4771.521
6113,5799.507,3102.242
6114,6475.04,6740.738
6115,2305.371,3883.599
6116,3607.778,5168.323
6117,3149.245,18374.22
6118,3146.978,3046.848
6119,4535.873,8990.852
6120,2458.592,6116.639
6121,9355.049,7281.696
6122,2024.502,6302.597
6123,7717.91,12585.58
6124,3866.96,5600.568
6125,5336.564,3438.787
6126,3229.097,4194.343
6127,5162.757,3381.917
6128,9382.7,3722.481
6129,2722.535,6231.394
6130,4414.405,3689.414
6131,8880.262,4362.35
6132,2474.606,16362.44
6133,3444.478,2851.413
6134,6014.125,2416.496
6135,4918.507,13073.2
6136,4326.874,4079.295
6137,3426.642,12585.58
6138,2859.47,8590.227
6139,3881.973,19821.71
6140,5154.553,3245.806
6141,12585.58,4401.194
6142,4553.022,6120.268
6143,3893.91,4616.638
6144,4058.319,3133.124
6145,3489.909,4152.971
6146,5906.866,2597.964
6147,3803.56,16353.06
6148,2544.406,2376.999
6149,7040.533,6305.571
6150,5101.745,2758.581
6151,5773.879,4392.925
6152,3274.169,3599.693
6153,6403.255,3750.764
6154,4606.864,6341.954
6155,4095.174,4601.548
6156,5489.131,8144.316
6157,2773.724,3161.73
6158,19710.87,1831.325
6159,4874.381,5569.421
6160,1738.599,2875.885
6161,2789.612,6020.076
6162,7290.486,4232.131
6163,3131.248,3267.005
6164,7937.106,1799.621
6165,6301.879,4199.485
6166,3765.883,3349.229
6167,4436.012,5682.574
6168,10798.85,4806.624
6169,2183.793,4643.549
6170,3554.042,12342.5
6171,7242.197,2685.135
6172,2118.42,3330.567
6173,4079.112,4082.163
6174,3678.041,2631.105
6175,10449.51,5673.472
6176,12585.58,2957.242
6177,6167.185,6806.539
6178,3939.6,2745.501
6179,5400.071,8325.174
6180,7098.148,4387.473
6181,3481.446,4759.47
6182,3166.935,6198.941
6183,5441.544,12585.58
6184,3006.449,3824.754
6185,6865.961,6278.911
6186,3987.699,7970.205
6187,7014.371,7658.584
6188,5318.255,4651.968
6189,5340.905,4823.413
6190,3121.369,4350.263
6191,1085.964,4431.018
6192,12585.58,4228.485
6193,12585.58,3117.783
6194,6950.748,8940.592
6195,3587.808,2878.128
6196,887.9402,5331.528
6197,1678.546,18336.74
6198,3672.675,3328.935
6199,3802.888,4910.351
6200,4952.295,6671.491
6201,2474.766,12585.58
6202,5033.0,4213.168
6203,4446.386,4942.364
6204,6712.839,5512.923
6205,4942.805,5729.941
6206,9667.021,3068.664
6207,5799.573,5501.912
6208,4259.865,5401.203
6209,3208.409,5200.237
6210,10769.4,3714.935
6211,2667.378,3119.778
6212,2378.61,3165.154
6213,3986.875,2091.217
6214,2832.29,4932.548
6215,4937.935,3523.803
6216,1921.62,3952.027
6217,4678.472,4403.205
6218,2955.731,21366.71
6219,6794.418,5907.469
6220,8061.468,3191.924
6221,1493.579,3767.179
6222,4304.255,4332.893
6223,6793.466,2513.95
6224,7893.967,4924.671
6225,4438.746,2375.375
6226,2291.94,12585.58
6227,2018.25,11084.01
6228,6067.125,4307.752
6229,1900.831,3816.332
6230,3492.941,3773.306
6231,3861.705,3888.257
6232,7341.447,8064.944
6233,4160.485,3180.279
6234,5746.261,5392.154
6235,3003.479,2433.232
6236,3968.162,18674.48
6237,4067.492,10416.09
6238,12585.58,6294.902
6239,4794.794,4904.716
6240,5117.068,5644.185
6241,2456.033,2976.955
6242,4191.766,2373.704
6243,2655.608,5285.134
6244,8543.656,4730.071
6245,4081.996,12585.58
6246,4915.013,7741.926
6247,4875.765,2972.769
6248,6217.096,5909.42
6249,4863.455,5202.052
6250,2414.805,3412.702
6251,5001.855,10557.2
6252,2238.22,6103.908
6253,2984.054,3705.569
6254,4385.177,4593.87
6255,4312.288,3364.917
6256,4276.692,4362.063
6257,2848.201,6154.226
6258,3145.312,40229.98
6259,3115.976,17740.14
6260,6951.418,6200.37
6261,6017.986,2313.142
6262,5609.835,3668.195
6263,12585.58,6775.787
6264,4495.059,5931.885
6265,3600.244,3983.187
6266,4965.616,2066.17
6267,1507.957,3315.686
6268,3126.646,3284.858
6269,3168.08,7528.8
6270,3210.693,3063.136
6271,4174.403,4477.146
6272,8136.374,2475.631
6273,3049.042,4913.181
6274,5018.027,6305.606
6275,4257.861,3306.53
6276,12585.58,3940.004
6277,4008.273,14957.56
6278,3790.033,5152.527
6279,2126.623,3580.589
6280,3249.504,12585.58
6281,6105.511,12638.82
6282,3318.786,7732.234
6283,4294.65,5438.168
6284,3449.804,5592.412
6285,2636.157,5291.898
6286,3406.776,2624.01
6287,81029.67,2807.543
6288,6798.431,4846.416
6289,5199.13,3651.044
6290,2539.284,69932.73
6291,3491.38,3866.775
6292,4160.84,5021.846
6293,5058.825,12585.58
6294,3993.126,3944.51
6295,1796.669,8112.843
6296,4870.718,3508.169
6297,6119.646,2354.443
6298,4679.646,10541.35
6299,2619.711,4420.449
6300,8101.092,3548.472
6301,3738.98,38438.32
6302,4245.903,6177.755
6303,1857.691,4065.726
6304,4426.807,5939.202
6305,4382.078,2579.872
6306,4173.436,9203.505
6307,2605.592,3099.979
6308,3529.375,3758.961
6309,4095.544,10941.57
6310,7192.759,2225.065
6311,11259.91,2838.955
6312,4559.387,1976.188
6313,3426.707,6341.35
6314,35337.63,6729.137
6315,7975.544,4959.364
6316,2066.737,5616.691
6317,4140.578,12585.58
6318,3762.777,11132.29
6319,5954.165,5595.756
6320,6406.102,5320.304
6321,1978.91,3026.048
6322,4605.553,19631.28
6323,4067.839,4835.22
6324,3059.94,2706.0
6325,12128.09,3473.301
6326,4238.424,5222.686
6327,4361.849,3663.548
6328,2757.082,2965.739
6329,6987.428,4524.635
6330,4751.81,6164.5
6331,7749.995,3949.663
6332,5125.094,3474.746
6333,3108.719,8431.427
6334,5766.743,3949.534
6335,22868.18,12585.58
6336,3679.965,5252.982
6337,2999.093,17130.11
6338,4133.211,6170.516
6339,10570.34,3263.66
6340,3818.871,4724.282
6341,2653.362,2864.04
6342,3141.234,2309.019
6343,3823.898,5653.971
6344,2712.21,4967.594
6345,4148.787,2164.354
6346,4807.45,5972.092
6347,3660.422,6139.335
6348,1195.565,3106.324
6349,37812.33,4024.961
6350,3209.764,3476.512
6351,4018.356,4685.45
6352,3747.044,3725.549
6353,3213.708,12585.58
6354,6502.598,6623.006
6355,4333.736,3385.46
6356,2947.589,3081.285
6357,3340.504,4682.109
6358,2673.265,6732.112
6359,11221.51,3296.234
6360,12585.58,4812.395
6361,2607.083,5813.79
6362,2403.781,5616.422
